#{"t_start": 1619967496.3454528, "env_id": null}
r,l,t 
-1,1000,25838.163545
-3,1000,25842.087364
-4,1000,25847.164118
-4,1000,25851.185608
-3,1000,25856.192962
-1,1000,25860.277951
0,1000,25865.456618
-4,1000,25869.34212
-2,1000,25874.394808
-3,1000,25878.332752
-2,1000,25883.308396
-1,1000,25887.290189
-2,1000,25892.674053
-1,1000,25896.63707
-1,1000,25901.791856
-5,1000,25905.755039
-3,1000,25910.828729
0,1000,25914.809022
-3,1000,25919.917988
-1,1000,25924.072998
-3,1000,25927.996755
-2,1000,25933.039715
-4,1000,25936.980012
-2,1000,25942.072313
-2,1000,25946.078243
0,1000,25951.305441
-5,1000,25955.40096
-2,1000,25961.088491
-1,1000,25965.592936
-2,1000,25970.676013
-4,1000,25974.594778
-3,1000,25979.741834
-2,1000,25983.941831
-3,1000,25988.999255
-2,1000,25992.971145
-2,1000,25998.059281
-4,1000,26001.9469
-3,1000,26006.966042
-3,1000,26011.1848
-3,1000,26016.265841
-1,1000,26020.292664
-3,1000,26025.361742
0,1000,26029.320185
-2,1000,26034.357001
-3,1000,26038.317045
-2,1000,26043.570148
0,1000,26047.536097
-3,1000,26052.748256
-2,1000,26056.746754
-4,1000,26061.736059
-2,1000,26065.857175
-2,1000,26071.040597
0,1000,26075.249801
-2,1000,26080.49994
-2,1000,26084.562784
0,1000,26089.948828
-2,1000,26094.067101
0,1000,26099.510665
-1,1000,26103.860847
-3,1000,26109.291456
-3,1000,26113.393602
-2,1000,26118.488187
0,1000,26122.498201
0,1000,26126.475076
-2,1000,26131.902463
-4,1000,26135.897042
-1,1000,26141.073723
-2,1000,26145.09098
-1,1000,26150.19355
0,1000,26154.225618
-4,1000,26159.350718
-1,1000,26163.583438
-4,1000,26168.816479
-3,1000,26172.782917
0,1000,26177.996435
-3,1000,26181.905011
-1,1000,26187.295121
-1,1000,26191.487646
-4,1000,26196.620908
-2,1000,26200.614815
-2,1000,26205.779717
-1,1000,26209.841116
0,1000,26214.953901
0,1000,26219.002168
-2,1000,26224.33693
-3,1000,26228.331333
-2,1000,26233.427471
-2,1000,26237.426943
-2,1000,26242.52428
-1,1000,26246.563049
-3,1000,26251.811242
-3,1000,26256.115489
-2,1000,26261.386992
-4,1000,26266.266887
-4,1000,26271.900833
-1,1000,26276.288018
-1,1000,26281.744863
-2,1000,26285.866075
-2,1000,26290.919653
-1,1000,26294.982349
-2,1000,26300.182702
-4,1000,26304.278036
-2,1000,26309.41398
-2,1000,26313.684122
-2,1000,26318.812712
-2,1000,26322.806117
-2,1000,26326.854221
-1,1000,26331.91739
-1,1000,26335.958325
-1,1000,26341.346523
-1,1000,26345.428355
-4,1000,26350.543049
-3,1000,26354.513127
-2,1000,26359.662484
-1,1000,26363.597685
-2,1000,26368.617441
-1,1000,26372.832661
-3,1000,26377.935543
0,1000,26382.049567
-2,1000,26387.204542
-1,1000,26391.200746
-2,1000,26396.284953
-2,1000,26400.476461
-4,1000,26405.664853
-2,1000,26409.621041
-2,1000,26414.702568
-2,1000,26418.947215
-3,1000,26423.996891
-1,1000,26428.03422
-2,1000,26433.362974
-1,1000,26437.336929
-5,1000,26442.451017
-2,1000,26446.489917
-2,1000,26451.539429
-2,1000,26455.589068
-1,1000,26460.824743
-1,1000,26465.375031
-2,1000,26470.608837
-2,1000,26474.531634
0,1000,26479.609111
0,1000,26483.618856
-2,1000,26488.810025
-4,1000,26493.004733
-1,1000,26498.138019
-1,1000,26502.118963
0,1000,26507.250711
-1,1000,26511.271514
-1,1000,26516.364973
-1,1000,26520.475854
-1,1000,26524.468925
-2,1000,26529.554568
-1,1000,26533.574326
-2,1000,26538.66933
-3,1000,26542.657064
-3,1000,26547.717991
-2,1000,26551.980161
-1,1000,26557.205463
-2,1000,26561.250749
-1,1000,26566.393995
-3,1000,26570.953949
-3,1000,26576.455357
-2,1000,26580.590911
-4,1000,26585.845106
0,1000,26589.949471
-2,1000,26595.202424
-2,1000,26599.196187
-2,1000,26604.361706
-3,1000,26608.352086
-2,1000,26613.940668
-5,1000,26617.894607
-1,1000,26623.02577
-2,1000,26627.117949
-3,1000,26632.17234
-4,1000,26636.122143
-2,1000,26641.396087
-4,1000,26645.447388
-3,1000,26650.582225
-1,1000,26654.546655
-2,1000,26659.643284
-4,1000,26663.620304
0,1000,26668.77319
-2,1000,26673.044325
0,1000,26678.176819
-1,1000,26682.239457
-1,1000,26687.325352
-2,1000,26691.285756
-3,1000,26696.381567
-3,1000,26700.514377
-3,1000,26705.744132
-4,1000,26709.757261
-1,1000,26713.717528
-2,1000,26718.845391
-2,1000,26722.828943
0,1000,26727.901816
-1,1000,26732.220256
-1,1000,26737.477595
-3,1000,26741.538467
-2,1000,26746.742434
-3,1000,26750.740311
-3,1000,26755.789623
-1,1000,26759.834501
-3,1000,26765.156285
-1,1000,26769.148826
-3,1000,26774.330125
-2,1000,26778.325155
-1,1000,26783.493078
-2,1000,26787.5825
0,1000,26792.981851
-2,1000,26796.98242
0,1000,26802.10242
0,1000,26806.104761
-3,1000,26811.213061
0,1000,26815.244376
-4,1000,26820.509834
-2,1000,26824.577152
-2,1000,26829.806237
-3,1000,26833.775467
-3,1000,26839.027423
-3,1000,26842.98837
-2,1000,26848.129315
-1,1000,26852.361414
-1,1000,26857.77702
-2,1000,26861.850094
-3,1000,26867.033183
-3,1000,26871.043314
-2,1000,26876.732085
-2,1000,26881.693174
-1,1000,26886.906438
-2,1000,26890.919286
-3,1000,26896.125023
-2,1000,26900.619022
-1,1000,26905.771383
-3,1000,26909.853877
-1,1000,26914.116891
-1,1000,26919.234383
-1,1000,26923.269206
-1,1000,26928.502511
-2,1000,26932.579988
-1,1000,26937.844253
-2,1000,26942.184182
-2,1000,26947.322588
-3,1000,26951.322583
-1,1000,26956.462604
-2,1000,26960.477994
-3,1000,26965.597035
-2,1000,26969.732619
1,1000,26975.109412
-1,1000,26979.117382
-1,1000,26984.31291
-1,1000,26988.355787
-1,1000,26993.428988
-3,1000,26997.405279
-1,1000,27002.857243
-2,1000,27006.833464
-2,1000,27011.96324
0,1000,27016.031839
-3,1000,27021.127491
-3,1000,27025.116494
-2,1000,27030.353256
-1,1000,27034.492775
-3,1000,27039.69074
-2,1000,27043.940516
-3,1000,27049.031463
-1,1000,27053.070824
-2,1000,27058.162816
-3,1000,27062.392925
-2,1000,27068.020094
-2,1000,27072.758377
-5,1000,27078.560013
-2,1000,27083.322731
-2,1000,27089.135016
-3,1000,27094.004901
-5,1000,27099.833056
-2,1000,27104.246603
-2,1000,27110.072277
-1,1000,27114.801433
-1,1000,27119.616464
-2,1000,27125.628222
-2,1000,27130.068791
-2,1000,27135.217711
-2,1000,27139.241016
-3,1000,27144.461143
-2,1000,27148.504602
-1,1000,27154.033966
-1,1000,27158.390382
-4,1000,27163.902019
-2,1000,27168.640228
-2,1000,27173.577905
-2,1000,27177.497891
-1,1000,27226.613748
-2,1000,27293.800565
0,1000,27361.832502
-2,1000,27428.987059
-1,1000,27494.85151
-3,1000,27562.055978
-1,1000,27630.430605
-2,1000,27697.556252
-2,1000,27765.773339
-3,1000,27832.947032
-1,1000,27901.210927
-2,1000,27968.369396
-4,1000,28036.650038
-4,1000,28103.960988
-2,1000,28172.370695
-1,1000,28239.633829
-2,1000,28308.152808
-1,1000,28375.524787
-3,1000,28443.933088
-4,1000,28511.14997
-1,1000,28579.432154
-1,1000,28646.6829
-1,1000,28715.088961
-1,1000,28782.33819
-1,1000,28850.542688
-2,1000,28917.711596
-2,1000,28985.933026
-2,1000,29053.184625
-4,1000,29121.401036
-3,1000,29188.649986
-2,1000,29255.898755
0,1000,29324.104684
-4,1000,29391.402451
-4,1000,29459.684114
0,1000,29526.884064
-1,1000,29595.122653
-3,1000,29662.306927
-1,1000,29730.524474
-2,1000,29797.744496
-1,1000,29865.999056
-1,1000,29933.197948
0,1000,30001.494331
-2,1000,30068.666764
-3,1000,30136.839548
-5,1000,30203.993083
-2,1000,30272.149893
-1,1000,30339.323435
-3,1000,30407.526934
-2,1000,30474.64987
-2,1000,30542.869958
-3,1000,30610.104198
-3,1000,30678.354014
-3,1000,30745.527064
-3,1000,30813.713872
-2,1000,30880.935627
-3,1000,30949.119792
-3,1000,31016.338456
-1,1000,31084.493983
0,1000,31151.791097
-2,1000,31219.965258
-4,1000,31287.164065
-4,1000,31355.30796
-2,1000,31422.573586
-1,1000,31490.712816
-2,1000,31557.885428
0,1000,31626.103874
-2,1000,31693.24408
-1,1000,31761.290991
-1,1000,31828.493899
-1,1000,31896.620701
-4,1000,31963.776318
-2,1000,32032.011441
-2,1000,32099.045366
-2,1000,32166.042745
-1,1000,32234.245794
-3,1000,32301.433679
0,1000,32369.744723
-1,1000,32436.870165
-3,1000,32505.087007
-3,1000,32572.164984
0,1000,32640.354441
-2,1000,32707.697258
-3,1000,32775.83747
-3,1000,32842.995335
-2,1000,32911.119129
-1,1000,32978.264153
-2,1000,33046.495012
0,1000,33113.650283
-1,1000,33181.808784
-1,1000,33248.995834
-2,1000,33317.104707
-2,1000,33384.275378
-1,1000,33452.430554
-4,1000,33519.685938
-3,1000,33587.774855
-2,1000,33655.014012
-2,1000,33723.103749
-1,1000,33790.243176
-1,1000,33858.401802
-4,1000,33925.589807
-3,1000,33993.728819
-3,1000,34060.900493
-2,1000,34129.103179
-1,1000,34196.275779
-2,1000,34264.400512
0,1000,34331.557042
-1,1000,34399.809862
-2,1000,34466.962367
-3,1000,34535.103969
-3,1000,34602.197077
-4,1000,34670.369337
-1,1000,34737.509049
-3,1000,34805.71244
-3,1000,34872.993787
-2,1000,34941.025887
-2,1000,35008.246536
-1,1000,35075.33962
-2,1000,35143.41714
0,1000,35210.559239
-1,1000,35278.745335
-4,1000,35345.869466
-3,1000,35414.041726
-2,1000,35481.247291
-2,1000,35549.261405
-4,1000,35616.462957
-3,1000,35684.63684
0,1000,35751.743996
-1,1000,35819.945825
-1,1000,35887.119694
0,1000,35955.293608
-1,1000,36022.416952
-3,1000,36090.65061
-2,1000,36157.714443
0,1000,36225.853791
-3,1000,36293.057382
-4,1000,36361.212832
-2,1000,36428.401052
-1,1000,36496.621257
0,1000,36563.743709
-4,1000,36631.962723
-2,1000,36699.087713
-1,1000,36767.186277
-2,1000,36834.337096
-3,1000,36902.431757
-2,1000,36969.61948
-2,1000,37037.775047
0,1000,37104.947112
0,1000,37173.181005
-2,1000,37240.372767
-1,1000,37308.586729
-3,1000,37375.698091
-3,1000,37443.96444
-2,1000,37510.997921
-1,1000,37579.088416
0,1000,37646.16489
0,1000,37714.353393
-3,1000,37781.526091
-1,1000,37848.727471
-3,1000,37916.837286
-1,1000,37984.087466
-3,1000,38052.276139
-1,1000,38119.435987
-3,1000,38187.617656
-2,1000,38254.821571
-2,1000,38322.900608
-2,1000,38390.00925
-4,1000,38458.025136
-3,1000,38525.227901
-3,1000,38593.275373
-1,1000,38660.385139
0,1000,38728.509954
-3,1000,38795.650906
-1,1000,38863.761937
-1,1000,38930.901632
-2,1000,38998.994808
-2,1000,39066.276033
-2,1000,39134.400537
-2,1000,39201.620002
-3,1000,39269.837114
0,1000,39336.946473
1,1000,39405.025629
-2,1000,39472.151055
-4,1000,39540.227578
-2,1000,39607.336793
-1,1000,39675.431686
-2,1000,39742.650192
-2,1000,39810.821656
-2,1000,39877.963196
0,1000,39946.211719
-2,1000,40013.527326
-3,1000,40081.728313
-3,1000,40148.87101
-2,1000,40217.024317
-1,1000,40284.183292
0,1000,40352.26087
-3,1000,40419.431706
-3,1000,40487.557677
1,1000,40554.727986
-2,1000,40622.869522
-3,1000,40690.090419
-3,1000,40757.246812
-1,1000,40825.495884
-1,1000,40892.624577
-1,1000,40960.807685
-1,1000,41027.964457
-4,1000,41096.167935
-3,1000,41163.275831
-2,1000,41231.432874
-3,1000,41298.697306
-2,1000,41366.867296
0,1000,41433.935949
-3,1000,41502.089393
-2,1000,41569.295216
-3,1000,41637.478274
-3,1000,41704.637203
0,1000,41772.790393
-4,1000,41840.058779
-3,1000,41908.290665
-1,1000,41975.46335
-2,1000,42043.636936
-1,1000,42110.837605
-2,1000,42178.901665
-2,1000,42246.056162
-1,1000,42314.260152
-3,1000,42381.477897
-2,1000,42449.620176
-3,1000,42516.775042
-2,1000,42584.869676
-2,1000,42652.087764
-4,1000,42720.212827
-3,1000,42787.43261
-3,1000,42855.635824
-2,1000,42922.822591
0,1000,42991.009656
-2,1000,43058.182152
-2,1000,43126.388925
-1,1000,43193.541987
1,1000,43261.697995
-2,1000,43328.87048
-3,1000,43397.119234
-3,1000,43464.370509
-2,1000,43532.491994
-2,1000,43599.651984
-3,1000,43666.729457
-2,1000,43734.869602
0,1000,43801.994839
-3,1000,43870.213103
-2,1000,43937.464101
-3,1000,44005.587963
-2,1000,44072.855138
-1,1000,44141.07328
1,1000,44208.29367
-1,1000,44276.447574
-2,1000,44343.743594
-1,1000,44412.026644
-2,1000,44479.197151
-2,1000,44547.463953
-2,1000,44614.557649
-2,1000,44682.871052
-1,1000,44750.087724
-1,1000,44818.262044
-1,1000,44885.419755
-1,1000,44953.526374
-2,1000,45020.696231
-2,1000,45088.871499
0,1000,45156.089365
-1,1000,45224.248058
-2,1000,45291.432174
0,1000,45359.649613
-3,1000,45426.713586
-1,1000,45494.839289
-3,1000,45562.040468
-3,1000,45630.275957
-3,1000,45697.401692
-3,1000,45765.586736
-1,1000,45832.854906
-3,1000,45900.994848
-3,1000,45968.198068
-2,1000,46036.369732
-3,1000,46103.494724
0,1000,46171.55661
-4,1000,46238.620938
-1,1000,46306.762322
-3,1000,46373.993716
-1,1000,46442.149986
-4,1000,46509.417912
-3,1000,46576.666659
-2,1000,46644.793449
-2,1000,46711.963216
0,1000,46780.16953
-1,1000,46847.354605
-2,1000,46915.557997
-2,1000,46982.809788
-2,1000,47050.96319
-2,1000,47118.10164
-2,1000,47186.323034
-3,1000,47253.527085
-3,1000,47321.713065
-4,1000,47388.965249
-2,1000,47457.042933
-3,1000,47524.195618
-3,1000,47592.307476
-2,1000,47659.477652
-2,1000,47727.666138
-2,1000,47794.794986
-3,1000,47863.039939
-1,1000,47930.214435
-5,1000,47998.368347
-3,1000,48065.58747
-1,1000,48133.807681
-3,1000,48201.041742
-2,1000,48269.182374
-2,1000,48336.352891
-2,1000,48404.588146
-3,1000,48471.714989
-2,1000,48539.870805
-4,1000,48607.150317
0,1000,48675.337179
-1,1000,48742.588511
-1,1000,48810.74402
-1,1000,48877.899253
-2,1000,48946.072683
-2,1000,49013.181736
-2,1000,49081.368295
-4,1000,49148.572785
-2,1000,49216.746399
-1,1000,49283.94728
0,1000,49352.214361
-4,1000,49419.370966
-1,1000,49486.541162
-3,1000,49554.666564
-1,1000,49621.775792
0,1000,49690.009947
-1,1000,49757.323265
-2,1000,49825.479084
-1,1000,49892.698605
-1,1000,49960.90019
-1,1000,50028.150553
0,1000,50096.308691
-1,1000,50163.478697
-3,1000,50231.669826
-1,1000,50298.774888
0,1000,50366.899996
-2,1000,50434.105256
-2,1000,50502.276237
-1,1000,50569.461956
0,1000,50637.634411
-3,1000,50704.872586
-2,1000,50772.978909
-2,1000,50840.119953
-1,1000,50908.245205
-2,1000,50975.401012
-2,1000,51043.556353
-3,1000,51110.775402
-2,1000,51178.977302
0,1000,51246.151906
-1,1000,51314.369792
-2,1000,51381.54056
0,1000,51449.683865
-1,1000,51516.962989
-2,1000,51585.166509
-1,1000,51652.420046
-1,1000,51720.559594
-1,1000,51787.747308
-4,1000,51855.932258
-2,1000,51923.103011
0,1000,51991.322409
0,1000,52058.478913
-2,1000,52126.666336
-2,1000,52193.840767
-4,1000,52262.071052
-1,1000,52329.180928
-3,1000,52396.369175
-2,1000,52464.573065
-2,1000,52531.683926
-3,1000,52599.978442
-3,1000,52667.182813
1,1000,52735.400532
0,1000,52802.604009
-1,1000,52870.77598
-2,1000,52937.978778
-5,1000,53006.212977
0,1000,53073.420439
-1,1000,53141.637094
-4,1000,53208.809819
-1,1000,53276.995398
-1,1000,53344.338207
-3,1000,53412.587196
-3,1000,53479.746119
-4,1000,53547.964524
-2,1000,53615.181904
-2,1000,53683.340174
-2,1000,53750.545152
0,1000,53818.791409
0,1000,53885.996285
-2,1000,53954.245267
-1,1000,54021.494923
0,1000,54089.666705
-2,1000,54156.794931
-2,1000,54225.105129
-1,1000,54292.354661
0,1000,54360.651061
-3,1000,54427.871929
-2,1000,54496.121078
-2,1000,54563.323655
-2,1000,54631.510918
-2,1000,54698.745898
-1,1000,54767.039793
-1,1000,54834.274626
0,1000,54902.479258
-3,1000,54969.744572
-2,1000,55038.091224
-3,1000,55105.371806
-2,1000,55172.525551
-1,1000,55240.760429
-1,1000,55307.963491
-1,1000,55376.151358
-1,1000,55443.400875
-1,1000,55511.591193
-1,1000,55578.838615
-2,1000,55647.056125
-3,1000,55714.354294
-2,1000,55782.621707
-2,1000,55849.962101
-1,1000,55918.275045
-3,1000,55985.510166
-2,1000,56053.776228
-3,1000,56121.058839
-1,1000,56189.369813
-2,1000,56256.601452
-2,1000,56324.916044
-2,1000,56392.14938
-2,1000,56460.496467
0,1000,56527.696537
-3,1000,56596.05619
-2,1000,56663.35298
-2,1000,56731.556782
-3,1000,56798.791183
-3,1000,56866.996292
0,1000,56934.290273
-2,1000,57002.556915
-2,1000,57069.812137
-2,1000,57138.043381
-2,1000,57205.339299
-3,1000,57273.495044
-2,1000,57340.745365
-2,1000,57408.99511
-1,1000,57476.213694
-1,1000,57544.446717
-1,1000,57611.62386
-2,1000,57679.884114
-3,1000,57747.071728
-2,1000,57815.352405
0,1000,57882.525012
-2,1000,57950.868092
-2,1000,58018.008727
-2,1000,58085.182161
-1,1000,58153.430706
-2,1000,58220.572294
-1,1000,58288.807559
-3,1000,58356.071774
0,1000,58424.166667
-4,1000,58491.336886
-5,1000,58559.556821
0,1000,58626.68448
-3,1000,58694.870517
-1,1000,58762.040866
-2,1000,58830.181299
-1,1000,58897.369712
-3,1000,58965.556575
-3,1000,59032.744621
-1,1000,59100.995027
-2,1000,59168.184643
-2,1000,59236.370919
-3,1000,59303.65054
-3,1000,59371.886915
-2,1000,59439.042873
-1,1000,59507.247089
-3,1000,59574.3208
-2,1000,59642.463922
-1,1000,59709.604378
-2,1000,59777.806478
-5,1000,59844.961095
-2,1000,59913.197028
-2,1000,59980.180916
-1,1000,60048.370164
-1,1000,60115.497418
-2,1000,60183.729748
-2,1000,60250.996888
0,1000,60319.087915
0,1000,60386.289863
-1,1000,60454.437018
-1,1000,60521.744131
-3,1000,60589.99572
-3,1000,60657.211988
-2,1000,60725.374325
-1,1000,60792.682482
-1,1000,60845.964528
-3,1000,60849.985741
-1,1000,60853.988062
-4,1000,60858.622421
-1,1000,60862.1518
0,1000,60866.72893
-2,1000,60870.407956
-2,1000,60874.914532
0,1000,60878.449498
-5,1000,60882.89284
-3,1000,60886.491343
-1,1000,60890.987227
-1,1000,60894.468672
-1,1000,60899.294944
-1,1000,60902.796585
-1,1000,60907.338937
-2,1000,60910.802027
-2,1000,60915.35374
-3,1000,60919.013646
-4,1000,60923.492568
-5,1000,60927.819917
-2,1000,60933.362608
-2,1000,60936.945448
-2,1000,60941.49938
-1,1000,60945.081369
-2,1000,60949.613221
-2,1000,60953.065302
-3,1000,60957.705555
-1,1000,60961.315691
-3,1000,60965.839924
-1,1000,60969.26763
-1,1000,60973.749832
-1,1000,60977.607226
-4,1000,60982.169628
-2,1000,60985.636664
-3,1000,60990.575318
-2,1000,60994.710949
-3,1000,60999.335704
-1,1000,61002.791123
0,1000,61007.293084
-3,1000,61010.745561
-1,1000,61015.231085
-2,1000,61018.99374
-2,1000,61023.526482
0,1000,61026.995277
-1,1000,61030.493382
-3,1000,61035.026881
-2,1000,61038.525262
-2,1000,61043.091527
-1,1000,61046.681581
-3,1000,61051.36967
-1,1000,61054.846222
-2,1000,61059.458273
-2,1000,61062.977267
-1,1000,61067.536236
-3,1000,61070.972318
-2,1000,61075.595905
-3,1000,61079.406719
-2,1000,61083.97716
-4,1000,61087.439733
-1,1000,61092.0228
0,1000,61095.515423
-2,1000,61100.101876
0,1000,61103.592037
-2,1000,61108.395272
-2,1000,61112.003743
0,1000,61116.572269
-2,1000,61120.113342
-1,1000,61124.620631
-2,1000,61128.169621
-2,1000,61132.67737
-1,1000,61136.138378
-1,1000,61140.898155
-2,1000,61144.380162
-2,1000,61149.226167
-3,1000,61152.726466
0,1000,61157.207225
-1,1000,61160.634786
-1,1000,61165.110384
0,1000,61168.891439
-3,1000,61173.436513
-2,1000,61177.060096
-2,1000,61182.836337
-1,1000,61187.105198
-2,1000,61192.390069
-3,1000,61196.579535
-1,1000,61201.912378
0,1000,61205.94125
-1,1000,61209.96696
-2,1000,61215.293846
-1,1000,61219.352283
-2,1000,61224.656939
-2,1000,61228.66732
-2,1000,61233.225972
-5,1000,61236.736511
-1,1000,61241.22124
-2,1000,61244.706007
-1,1000,61249.270637
-3,1000,61252.70843
-2,1000,61257.305479
-3,1000,61261.013199
-1,1000,61265.788937
-2,1000,61269.739659
-1,1000,61274.82477
-4,1000,61278.830653
-2,1000,61283.996462
-2,1000,61288.2531
-2,1000,61293.353526
-3,1000,61297.762312
-3,1000,61303.764727
-2,1000,61308.235718
-2,1000,61313.907232
-2,1000,61318.407281
-3,1000,61324.511345
-2,1000,61328.107024
-3,1000,61335.860778
-1,1000,61341.640025
-2,1000,61347.289607
-3,1000,61351.529636
-2,1000,61356.702817
-2,1000,61360.623909
-1,1000,61366.502601
0,1000,61371.436334
-2,1000,61378.685544
-2,1000,61382.629395
-4,1000,61387.237445
-1,1000,61390.753123
-1,1000,61395.271203
-2,1000,61399.195079
-1,1000,61404.282228
-1,1000,61408.361221
-2,1000,61412.81553
-3,1000,61417.689451
-2,1000,61422.422259
-1,1000,61429.949394
-2,1000,61436.788692
-1,1000,61442.966462
-4,1000,61456.149686
-3,1000,61462.363481
-1,1000,61467.33384
-3,1000,61473.503233
-3,1000,61477.864261
-3,1000,61483.554142
-3,1000,61488.07719
-2,1000,61493.684483
-1,1000,61498.054516
-1,1000,61503.665434
-2,1000,61508.035763
-4,1000,61513.542096
-3,1000,61518.286386
-1,1000,61523.921615
-4,1000,61528.56468
-1,1000,61534.34111
-4,1000,61538.806219
-2,1000,61544.541956
-1,1000,61549.050839
-3,1000,61554.975629
-1,1000,61559.72724
-2,1000,61565.465112
-1,1000,61571.197522
-2,1000,61579.082217
-2,1000,61584.022476
0,1000,61590.151937
-1,1000,61596.342063
-2,1000,61610.413113
-2,1000,61617.459265
-2,1000,61626.812835
-3,1000,61633.858967
-2,1000,61645.698438
0,1000,61653.729503
0,1000,61662.78836
-2,1000,61669.518143
-1,1000,61676.147488
-4,1000,61684.963619
-1,1000,61691.777292
-1,1000,61700.077525
-3,1000,61707.361367
-2,1000,61716.317169
-1,1000,61723.371794
-2,1000,61732.147259
0,1000,61740.045815
-4,1000,61749.411627
-3,1000,61758.190182
-3,1000,61767.195027
-1,1000,61774.026348
1,1000,61782.307675
-2,1000,61789.68012
-1,1000,61801.743972
-2,1000,61810.619509
-3,1000,61820.169382
-3,1000,61826.596441
-1,1000,61835.243736
-3,1000,61841.688569
-2,1000,61849.89983
-1,1000,61855.851704
-3,1000,61865.019393
-3,1000,61871.686649
-2,1000,61880.218637
-3,1000,61886.460213
-4,1000,61895.251504
-1,1000,61901.387507
-2,1000,61912.809134
-1,1000,61919.296116
-1,1000,61926.68259
0,1000,61932.562091
0,1000,61941.207604
0,1000,61947.723054
-2,1000,61954.537539
-3,1000,61961.955383
-2,1000,61970.084408
-5,1000,61976.710942
-3,1000,61985.200249
-3,1000,61991.610936
-4,1000,61998.255847
-1,1000,62004.654242
-3,1000,62011.854285
0,1000,62019.393082
-2,1000,62024.642362
-4,1000,62031.069222
-3,1000,62035.909157
-1,1000,62042.716385
-2,1000,62049.55199
-2,1000,62059.556536
-3,1000,62068.263222
-3,1000,62078.372137
-3,1000,62085.804041
-3,1000,62094.218575
-1,1000,62101.329637
-4,1000,62108.660212
-1,1000,62115.009249
-1,1000,62122.519429
-1,1000,62128.753069
0,1000,62137.357747
-4,1000,62144.14682
-2,1000,62153.174237
-4,1000,62160.966005
-2,1000,62169.585861
-1,1000,62176.628159
-1,1000,62184.932017
-1,1000,62190.998076
-3,1000,62200.625701
0,1000,62208.252566
-3,1000,62219.350409
-2,1000,62225.552269
-2,1000,62232.808867
-2,1000,62238.770611
-2,1000,62246.825284
-1,1000,62253.566997
-3,1000,62262.889202
-3,1000,62271.094288
-3,1000,62279.852127
-2,1000,62286.630567
-2,1000,62295.230574
-1,1000,62301.521839
-3,1000,62308.958661
-1,1000,62314.432549
-2,1000,62320.876302
-2,1000,62326.940712
-1,1000,62332.727654
-2,1000,62339.177252
-1,1000,62344.045342
-1,1000,62349.725747
-4,1000,62353.62088
-1,1000,62358.657408
-2,1000,62363.005569
-2,1000,62370.595322
-2,1000,62377.600677
-2,1000,62384.400399
-3,1000,62389.972613
-1,1000,62396.64662
-1,1000,62402.448603
-3,1000,62411.239452
-1,1000,62420.568709
-2,1000,62432.186208
-3,1000,62441.282656
-2,1000,62449.598635
-1,1000,62456.492591
-2,1000,62467.109626
-3,1000,62476.242369
-3,1000,62484.783775
-4,1000,62492.608262
-1,1000,62501.977616
-2,1000,62510.539243
-1,1000,62518.609365
-3,1000,62528.852487
-5,1000,62538.516335
-3,1000,62546.90859
-2,1000,62562.153757
-1,1000,62573.694295
-1,1000,62583.12849
-3,1000,62591.128997
-2,1000,62601.13215
-1,1000,62608.481549
-2,1000,62618.023719
-1,1000,62626.368187
-3,1000,62638.812994
-3,1000,62648.758835
-1,1000,62659.038642
-1,1000,62667.399539
-1,1000,62676.636689
-2,1000,62683.844049
-1,1000,62690.966193
-2,1000,62701.188021
-2,1000,62708.473547
-5,1000,62716.573699
-2,1000,62723.149375
-1,1000,62732.675443
-3,1000,62739.984376
-2,1000,62748.734754
-3,1000,62756.668594
-2,1000,62766.362649
0,1000,62773.219878
-4,1000,62782.887322
0,1000,62791.747735
-2,1000,62803.217747
-1,1000,62813.736785
-3,1000,62827.499636
0,1000,62836.722524
-2,1000,62845.168463
-4,1000,62852.762455
-3,1000,62862.030028
-2,1000,62868.589898
0,1000,62876.497427
0,1000,62887.167201
-3,1000,62896.928261
-1,1000,62904.495589
-2,1000,62913.381799
-1,1000,62920.297557
-1,1000,62929.639554
-2,1000,62937.485512
-3,1000,62947.094404
-2,1000,62954.181484
-3,1000,62962.948588
-2,1000,62970.829804
-2,1000,62980.349394
-2,1000,62987.788402
-1,1000,62996.060474
-2,1000,63004.10043
-1,1000,63012.244021
-2,1000,63018.989486
0,1000,63026.831027
-1,1000,63031.21574
-3,1000,63036.697025
0,1000,63041.046035
-1,1000,63045.452746
-3,1000,63053.108601
-2,1000,63059.296789
-3,1000,63067.322863
-1,1000,63072.657584
-1,1000,63079.005453
-3,1000,63083.40472
0,1000,63090.005755
-4,1000,63097.107011
-2,1000,63104.648516
-3,1000,63110.841713
-3,1000,63117.011395
-4,1000,63121.888402
-2,1000,63127.842025
-3,1000,63137.025526
-1,1000,63147.789419
-3,1000,63154.597568
-3,1000,63162.459548
-4,1000,63169.145625
-3,1000,63177.881915
-3,1000,63185.626559
-2,1000,63194.416008
-1,1000,63200.482344
-5,1000,63210.991508
-3,1000,63219.484745
-2,1000,63230.319582
-2,1000,63236.893929
-2,1000,63246.656641
-2,1000,63254.709753
-2,1000,63264.976522
-2,1000,63273.116667
-2,1000,63282.272593
-2,1000,63289.684518
-2,1000,63298.157694
-2,1000,63306.571043
-5,1000,63315.603565
-2,1000,63323.208498
-2,1000,63336.312421
-2,1000,63346.473573
-2,1000,63355.3475
-2,1000,63362.089451
-3,1000,63373.310539
-1,1000,63382.092037
