#{"t_start": 1619905634.891071, "env_id": null}
r,l,t
-4,1000,9140.486642
-3,1000,9144.306933
-1,1000,9148.174606
-3,1000,9152.127864
-2,1000,9156.089627
-3,1000,9159.89584
-2,1000,9163.742836
-1,1000,9167.605859
-2,1000,9171.416835
-3,1000,9175.238962
0,1000,9179.08902
0,1000,9183.190866
-3,1000,9187.091522
-2,1000,9190.962559
-4,1000,9194.850374
-1,1000,9198.752843
0,1000,9202.555387
-3,1000,9206.41009
-3,1000,9210.234186
-5,1000,9214.346693
-1,1000,9218.380833
-4,1000,9222.339017
-2,1000,9226.187929
-2,1000,9229.996663
-3,1000,9233.898745
-3,1000,9238.056154
-3,1000,9242.098792
-3,1000,9246.165032
-2,1000,9249.994792
0,1000,9253.971045
-1,1000,9257.974152
-2,1000,9261.995841
-4,1000,9265.991825
-2,1000,9269.864072
-5,1000,9273.915128
-2,1000,9277.948708
-2,1000,9282.33881
-2,1000,9286.595085
-4,1000,9290.583388
-2,1000,9294.462849
-3,1000,9298.327762
-3,1000,9302.331324
-2,1000,9306.407836
-3,1000,9310.2416
0,1000,9314.12772
-2,1000,9317.995802
-3,1000,9321.822754
-3,1000,9325.648749
-2,1000,9329.491885
-3,1000,9333.619606
-1,1000,9337.469939
-2,1000,9341.281653
0,1000,9345.143835
-2,1000,9348.98888
0,1000,9352.771718
-6,1000,9356.574856
-3,1000,9360.540679
-1,1000,9364.640243
-4,1000,9368.508993
-1,1000,9372.402765
-1,1000,9376.25869
-1,1000,9380.093228
-2,1000,9383.921575
-1,1000,9387.754212
-2,1000,9391.745731
-3,1000,9395.758918
-1,1000,9399.605286
-2,1000,9403.448729
-4,1000,9407.351898
-3,1000,9411.209458
-2,1000,9415.128857
-1,1000,9419.035938
0,1000,9423.632267
-1,1000,9428.321037
-1,1000,9432.198963
-1,1000,9436.155042
0,1000,9440.008897
-2,1000,9443.903682
-3,1000,9447.761898
-2,1000,9451.876524
-1,1000,9456.047938
-3,1000,9459.889277
-4,1000,9463.731062
-1,1000,9467.704948
-2,1000,9471.664789
0,1000,9475.514229
-1,1000,9479.369065
-3,1000,9483.428863
-2,1000,9487.286825
-1,1000,9491.180867
-2,1000,9495.103022
-1,1000,9498.975789
-2,1000,9502.829938
-1,1000,9506.691509
0,1000,9510.561189
-2,1000,9514.755791
-3,1000,9518.775715
-1,1000,9522.810879
-2,1000,9526.713073
-2,1000,9530.562902
-2,1000,9534.415968
-2,1000,9538.379922
-1,1000,9542.427396
-1,1000,9546.346846
-5,1000,9550.265709
-1,1000,9554.189842
-1,1000,9558.09388
-1,1000,9562.09077
-3,1000,9566.016812
0,1000,9569.862879
0,1000,9574.02029
-2,1000,9577.812865
-5,1000,9581.710543
-2,1000,9585.642283
-4,1000,9589.439884
-3,1000,9593.368786
-3,1000,9597.216916
-1,1000,9601.298149
0,1000,9605.331952
-1,1000,9609.250829
-1,1000,9613.216839
-4,1000,9617.03391
-1,1000,9620.927685
-1,1000,9624.772827
-3,1000,9628.707964
-2,1000,9632.820114
-3,1000,9636.697337
-5,1000,9640.486008
-3,1000,9644.359765
-2,1000,9648.329814
-2,1000,9652.192938
-1,1000,9656.048348
-1,1000,9659.829851
-1,1000,9664.063295
-3,1000,9667.862034
-3,1000,9671.691026
-4,1000,9675.495068
-2,1000,9679.337861
-2,1000,9683.180829
-3,1000,9687.068777
-3,1000,9691.011933
-4,1000,9695.027234
-3,1000,9698.914092
-4,1000,9702.721929
-3,1000,9706.5641
-1,1000,9710.433912
-4,1000,9714.240867
-1,1000,9718.165146
-3,1000,9722.212416
-2,1000,9726.096851
-1,1000,9730.564944
-2,1000,9734.771933
-2,1000,9738.611838
-3,1000,9742.407861
-1,1000,9746.272151
-3,1000,9750.082028
-1,1000,9754.211855
-1,1000,9758.270094
-1,1000,9762.189769
-3,1000,9766.036071
-1,1000,9769.908664
1,1000,9773.932949
-2,1000,9777.771856
-2,1000,9781.736929
0,1000,9786.279033
-2,1000,9790.116276
-3,1000,9793.982942
-4,1000,9797.838029
-5,1000,9801.672886
-1,1000,9805.521238
-3,1000,9809.315672
-5,1000,9813.358251
-4,1000,9817.384138
-2,1000,9821.382203
-3,1000,9825.322627
-2,1000,9829.214127
-4,1000,9833.055885
-4,1000,9837.061815
-2,1000,9841.049988
-1,1000,9845.204947
-3,1000,9848.980242
-3,1000,9852.85512
-2,1000,9856.71405
-3,1000,9860.516844
-2,1000,9864.352915
-2,1000,9868.163788
-3,1000,9872.102988
-1,1000,9876.198118
-2,1000,9880.048593
-1,1000,9883.921824
-3,1000,9887.870911
-1,1000,9891.679028
-1,1000,9895.563053
-1,1000,9899.414893
-1,1000,9903.668983
1,1000,9907.512009
-4,1000,9911.331308
-1,1000,9915.155285
-2,1000,9918.980942
0,1000,9922.874957
-4,1000,9926.709966
-3,1000,9930.521923
-1,1000,9934.654039
-3,1000,9938.508935
0,1000,9942.452546
-1,1000,9946.31784
-1,1000,9950.259533
-1,1000,9954.183083
0,1000,9958.247415
-3,1000,9962.282155
-2,1000,9966.218934
-4,1000,9970.043043
0,1000,9973.85534
-5,1000,9977.707441
-2,1000,9981.530157
-2,1000,9985.335908
-2,1000,9989.259249
-4,1000,9993.304209
-2,1000,9997.096967
-1,1000,10000.941455
-2,1000,10004.717303
-3,1000,10008.617464
-3,1000,10012.431957
0,1000,10016.318108
-4,1000,10020.13189
-1,1000,10024.248292
-2,1000,10028.057192
-1,1000,10031.918877
-4,1000,10036.515083
-2,1000,10040.397957
0,1000,10044.229738
-2,1000,10048.08802
-1,1000,10052.065191
-2,1000,10055.960189
-3,1000,10059.761332
-2,1000,10063.573062
-1,1000,10067.401881
-2,1000,10071.209164
-3,1000,10075.116008
-4,1000,10079.005874
-5,1000,10083.054174
0,1000,10087.008603
-3,1000,10090.840089
-1,1000,10094.654882
-4,1000,10098.462645
-4,1000,10102.355832
-1,1000,10106.329909
-3,1000,10110.648203
-4,1000,10114.657805
-1,1000,10118.640111
-2,1000,10122.494218
-2,1000,10126.357632
-1,1000,10130.210059
-1,1000,10134.094827
-1,1000,10138.03811
0,1000,10142.020249
-3,1000,10145.847283
-3,1000,10149.677894
-4,1000,10153.63901
-1,1000,10157.48818
0,1000,10161.250325
-2,1000,10165.039897
-3,1000,10168.975773
0,1000,10173.169213
-2,1000,10176.976894
-3,1000,10180.745299
-2,1000,10184.530106
-3,1000,10188.411168
-2,1000,10192.288014
-2,1000,10196.052562
-2,1000,10199.913192
-2,1000,10203.955697
-3,1000,10207.739536
-1,1000,10211.507149
-4,1000,10215.342475
0,1000,10219.194034
-1,1000,10223.089968
-2,1000,10226.911026
-2,1000,10230.839428
0,1000,10234.76123
-3,1000,10238.656386
-5,1000,10242.470125
-1,1000,10246.301937
0,1000,10250.276893
-3,1000,10254.140989
0,1000,10258.102748
0,1000,10262.163322
-1,1000,10265.992443
-3,1000,10269.820355
-3,1000,10273.697156
-1,1000,10277.515983
-2,1000,10281.398738
-2,1000,10285.20173
-2,1000,10288.993641
-4,1000,10293.045927
0,1000,10296.897112
-2,1000,10300.780251
-4,1000,10304.604341
-3,1000,10308.433223
-3,1000,10312.267901
-2,1000,10316.140009
-2,1000,10319.971977
-2,1000,10324.106039
-1,1000,10327.925158
-1,1000,10331.741352
-1,1000,10335.576279
-2,1000,10340.038011
-2,1000,10344.194983
-2,1000,10347.977238
-4,1000,10351.928099
-3,1000,10355.75904
-1,1000,10359.544906
-2,1000,10363.365121
-3,1000,10367.144244
-1,1000,10371.017467
-3,1000,10374.839019
-2,1000,10378.654088
-3,1000,10382.651206
0,1000,10386.531086
-3,1000,10390.31325
-1,1000,10394.175046
-2,1000,10397.954002
-1,1000,10401.782014
-3,1000,10405.625022
-4,1000,10409.488181
-2,1000,10413.502815
0,1000,10417.505324
-4,1000,10421.425893
-3,1000,10425.329976
-3,1000,10429.120021
-1,1000,10433.098334
-4,1000,10437.31408
-1,1000,10441.370616
-1,1000,10445.350299
-4,1000,10449.245109
-2,1000,10453.251096
-2,1000,10457.281175
-4,1000,10461.131059
-1,1000,10464.955089
-3,1000,10468.841105
-3,1000,10472.977038
0,1000,10476.841386
-1,1000,10480.670126
-1,1000,10484.490056
0,1000,10488.411664
1,1000,10492.202397
-1,1000,10496.19962
-2,1000,10500.080086
-5,1000,10504.148431
-3,1000,10507.926064
-1,1000,10511.827199
0,1000,10515.635126
-3,1000,10519.608175
-5,1000,10523.472279
0,1000,10527.298894
-1,1000,10531.213902
-3,1000,10535.268803
-2,1000,10539.064013
-2,1000,10542.989111
-1,1000,10546.934125
-4,1000,10550.889385
-1,1000,10554.776894
-2,1000,10558.613655
-3,1000,10562.648926
-4,1000,10566.603245
-2,1000,10570.404474
-1,1000,10574.208108
-3,1000,10578.113028
-3,1000,10581.96109
-2,1000,10585.921654
-2,1000,10589.795239
0,1000,10593.88907
-2,1000,10597.726112
-2,1000,10601.625882
-1,1000,10605.507401
-2,1000,10609.346002
-2,1000,10613.323972
-4,1000,10617.076231
-3,1000,10621.010273
-2,1000,10625.103415
-2,1000,10628.893185
-2,1000,10632.765501
-3,1000,10636.606608
-3,1000,10640.403599
-1,1000,10644.699084
0,1000,10648.987098
-2,1000,10653.058214
-3,1000,10656.975708
-2,1000,10660.842376
-1,1000,10664.680333
-3,1000,10668.535189
-3,1000,10672.356103
-2,1000,10676.264415
-1,1000,10680.125211
0,1000,10684.316468
-2,1000,10688.250162
-2,1000,10692.1242
-1,1000,10695.951292
-3,1000,10699.804185
-3,1000,10703.628184
-1,1000,10707.480004
-4,1000,10711.430304
0,1000,10715.39728
-1,1000,10719.389252
-1,1000,10723.212429
-1,1000,10727.179679
-1,1000,10731.077613
-2,1000,10734.904576
-4,1000,10738.7651
-1,1000,10742.826118
-2,1000,10746.786222
-3,1000,10750.665883
-1,1000,10754.437282
-1,1000,10758.373842
-2,1000,10762.284058
-3,1000,10766.104805
-1,1000,10769.957237
-2,1000,10774.082094
-4,1000,10777.970226
0,1000,10782.61129
-1,1000,10786.488074
-2,1000,10790.328191
-2,1000,10794.215364
-3,1000,10798.027103
-2,1000,10802.065085
-5,1000,10806.051991
-2,1000,10809.919069
-3,1000,10813.808239
-2,1000,10817.627879
-2,1000,10821.464374
-3,1000,10825.2839
-2,1000,10829.107141
0,1000,10833.172991
-1,1000,10837.112308
-1,1000,10840.981103
-3,1000,10844.899323
-3,1000,10848.786502
-3,1000,10852.651053
-3,1000,10856.542289
0,1000,10860.373516
-3,1000,10864.479465
-3,1000,10868.457276
-2,1000,10872.298898
0,1000,10876.170239
0,1000,10880.111272
0,1000,10883.964379
-3,1000,10887.847432
-4,1000,10891.908126
-3,1000,10895.904178
-2,1000,10899.746157
-3,1000,10903.583231
-4,1000,10907.515564
-2,1000,10911.33128
-2,1000,10915.194044
-2,1000,10919.133661
1,1000,10923.263062
-4,1000,10927.177059
-1,1000,10931.094142
-2,1000,10934.907575
-4,1000,10938.777367
-2,1000,10942.798985
-2,1000,10946.729361
-4,1000,10951.607199
-2,1000,10955.698578
-3,1000,10959.601303
0,1000,10963.497358
-2,1000,10967.429028
-1,1000,10971.333839
-1,1000,10975.19524
-1,1000,10979.0442
-3,1000,10983.206104
-1,1000,10987.050516
-2,1000,10990.958061
-1,1000,10994.781221
-3,1000,10998.639852
-1,1000,11002.454281
-3,1000,11006.270996
-3,1000,11010.141587
-4,1000,11014.23588
-1,1000,11018.232499
-3,1000,11022.184239
0,1000,11026.122736
-3,1000,11030.040407
-3,1000,11033.970982
-5,1000,11038.022164
-1,1000,11042.055991
-2,1000,11046.145249
-1,1000,11050.158764
-3,1000,11054.181078
-4,1000,11058.100179
-3,1000,11062.066517
-1,1000,11066.022151
-3,1000,11070.000392
-2,1000,11074.28655
0,1000,11078.098334
-1,1000,11081.935203
-3,1000,11085.86925
-3,1000,11089.799176
-2,1000,11093.653457
-2,1000,11097.601198
-2,1000,11101.592263
-1,1000,11105.580352
-5,1000,11109.501066
-3,1000,11113.440289
-2,1000,11117.329273
-4,1000,11121.199034
-5,1000,11125.053189
-2,1000,11128.978208
-2,1000,11133.18336
-3,1000,11137.123272
0,1000,11141.080057
-1,1000,11144.969459
-1,1000,11148.855997
-2,1000,11152.763968
-1,1000,11156.690879
-3,1000,11160.712709
0,1000,11164.894232
-1,1000,11168.730699
-3,1000,11172.579101
-5,1000,11176.536337
-1,1000,11180.565021
-2,1000,11184.401401
-1,1000,11188.226246
-1,1000,11192.292447
-2,1000,11196.299761
-3,1000,11200.381669
-1,1000,11204.214142
-2,1000,11208.137709
0,1000,11211.99795
-2,1000,11215.837333
-3,1000,11219.761161
-4,1000,11223.854784
-1,1000,11227.792009
-4,1000,11231.63623
-1,1000,11235.430249
-2,1000,11239.373811
-4,1000,11243.210227
-3,1000,11247.089538
-3,1000,11251.128052
0,1000,11256.35165
-2,1000,11261.960224
-2,1000,11266.535105
0,1000,11271.311422
-1,1000,11275.872606
-3,1000,11280.325731
-4,1000,11285.063114
-4,1000,11289.655819
-2,1000,11294.213334
-3,1000,11298.684256
0,1000,11302.893597
-2,1000,11306.754258
-2,1000,11310.68244
-2,1000,11314.811228
-1,1000,11318.954965
-1,1000,11322.870756
-3,1000,11326.706833
-4,1000,11330.608591
-6,1000,11334.434915
-3,1000,11338.261132
-1,1000,11342.273074
-2,1000,11346.193531
0,1000,11350.185208
-2,1000,11353.951233
-1,1000,11357.892032
-3,1000,11361.827507
-2,1000,11365.683187
-2,1000,11369.568996
-3,1000,11373.742774
-1,1000,11377.663442
-2,1000,11381.474915
-4,1000,11385.424569
0,1000,11389.316004
-2,1000,11393.143667
-3,1000,11397.174287
-2,1000,11401.040496
-5,1000,11404.988716
-3,1000,11408.819263
0,1000,11412.73737
-4,1000,11416.652063
-3,1000,11420.48322
-2,1000,11424.278483
-3,1000,11428.170073
-2,1000,11432.144226
-2,1000,11436.219449
-1,1000,11440.074218
-3,1000,11443.952447
-3,1000,11447.752803
-4,1000,11451.605026
0,1000,11455.398652
-1,1000,11459.222229
-2,1000,11463.265485
-2,1000,11467.099211
-1,1000,11470.938398
-3,1000,11474.744914
-1,1000,11478.683137
-2,1000,11482.518265
-2,1000,11486.360814
-3,1000,11490.209251
-2,1000,11494.572831
0,1000,11498.485864
-1,1000,11502.34349
-4,1000,11506.276301
-4,1000,11510.095676
-2,1000,11514.029367
-1,1000,11517.954443
-1,1000,11522.065404
-4,1000,11526.085026
-3,1000,11529.952537
-2,1000,11533.822184
1,1000,11537.71598
-3,1000,11541.68611
-2,1000,11545.565976
-3,1000,11549.456776
-2,1000,11553.76149
0,1000,11557.822826
-4,1000,11562.348666
-3,1000,11566.214492
-2,1000,11570.128343
-1,1000,11574.0055
-3,1000,11577.97225
-1,1000,11582.075081
-2,1000,11586.034396
-3,1000,11590.013609
-2,1000,11593.98998
-1,1000,11597.833348
-2,1000,11601.694584
-4,1000,11605.502689
-2,1000,11609.495698
-2,1000,11613.619399
-1,1000,11617.712468
-3,1000,11621.650955
-2,1000,11625.602719
-1,1000,11629.541656
-1,1000,11633.580006
-1,1000,11637.771742
-3,1000,11641.783539
-2,1000,11645.76978
-3,1000,11649.641891
-4,1000,11653.704036
0,1000,11657.699573
-2,1000,11661.660907
