#{"t_start": 1620060548.79857, "env_id": null}
r,l,t 
-1,1000,31952.208227
-3,1000,31956.915873
-6,1000,31961.444989
-2,1000,31965.953958
-1,1000,31970.858478
0,1000,31975.91116
0,1000,31980.467061
-2,1000,31985.085775
-4,1000,31989.716207
-1,1000,31994.214306
-4,1000,31998.725964
-3,1000,32003.328114
-3,1000,32007.860023
-3,1000,32012.391868
-4,1000,32017.127943
-1,1000,32021.757905
-5,1000,32026.292814
-3,1000,32030.855162
0,1000,32035.454881
-1,1000,32039.962054
-3,1000,32044.643125
-2,1000,32049.273201
-4,1000,32053.809009
-7,1000,32058.269004
0,1000,32062.79011
-2,1000,32067.33058
-3,1000,32071.790032
-3,1000,32076.445693
-3,1000,32080.962008
-1,1000,32085.494404
-1,1000,32089.999908
-1,1000,32094.527337
-1,1000,32099.221315
-1,1000,32103.715573
-3,1000,32108.368935
-4,1000,32112.859365
0,1000,32117.416093
-4,1000,32121.929928
-2,1000,32126.425133
0,1000,32130.983214
-3,1000,32135.555674
-2,1000,32140.107407
-2,1000,32144.624623
-3,1000,32149.145086
-4,1000,32153.659871
-2,1000,32158.160025
-2,1000,32162.710191
-1,1000,32167.54901
-1,1000,32172.071628
-1,1000,32176.602124
-1,1000,32181.152166
-1,1000,32185.663142
-1,1000,32190.197989
-3,1000,32194.749021
-2,1000,32199.429027
0,1000,32204.193993
-2,1000,32208.79895
0,1000,32213.357068
-2,1000,32217.896776
-1,1000,32222.590381
-2,1000,32227.274957
-2,1000,32231.820305
-2,1000,32236.339001
-3,1000,32240.85085
-3,1000,32245.333945
-2,1000,32249.84091
0,1000,32254.482958
-2,1000,32259.132051
-1,1000,32263.680066
-3,1000,32268.215934
0,1000,32272.761395
-1,1000,32278.066837
-3,1000,32282.614132
-1,1000,32287.260125
-3,1000,32291.752048
0,1000,32296.258042
-1,1000,32300.823068
-1,1000,32305.442846
-3,1000,32309.949335
-1,1000,32314.503612
-3,1000,32319.07904
-2,1000,32323.559875
-2,1000,32328.070015
-2,1000,32332.58328
-4,1000,32337.095275
-3,1000,32341.570284
-1,1000,32346.327035
-2,1000,32350.816643
-4,1000,32355.361279
-6,1000,32359.84787
0,1000,32364.488308
-3,1000,32369.010006
-5,1000,32373.512086
-1,1000,32378.127218
-1,1000,32382.631298
-2,1000,32387.191036
-1,1000,32391.71691
-2,1000,32396.209628
-2,1000,32400.699534
-2,1000,32405.341587
-3,1000,32409.909167
0,1000,32414.417106
-3,1000,32418.892274
-3,1000,32423.399379
-4,1000,32427.913095
0,1000,32432.426967
-1,1000,32437.047381
-1,1000,32441.509177
-1,1000,32446.013712
-3,1000,32450.566138
-4,1000,32455.057156
-2,1000,32459.610475
-2,1000,32464.099576
-4,1000,32468.794585
-3,1000,32473.312528
-4,1000,32477.816183
-2,1000,32482.352437
-2,1000,32486.921936
-1,1000,32491.418651
-3,1000,32496.040954
-1,1000,32500.582388
-3,1000,32505.256087
-1,1000,32509.763592
-1,1000,32514.377188
-3,1000,32518.864667
-4,1000,32523.424278
-2,1000,32528.096244
-2,1000,32532.593095
-2,1000,32537.24592
-3,1000,32541.774426
-1,1000,32546.252993
-5,1000,32550.970681
-3,1000,32555.576966
-3,1000,32560.140542
-5,1000,32564.640036
-1,1000,32569.180945
-3,1000,32573.806377
-3,1000,32578.321907
-1,1000,32583.659105
-3,1000,32588.425985
-3,1000,32593.03532
-2,1000,32597.567136
-3,1000,32602.082222
-3,1000,32606.598186
-3,1000,32611.122337
-3,1000,32615.785309
0,1000,32620.39999
-1,1000,32624.963132
0,1000,32629.481433
-2,1000,32634.060959
-4,1000,32638.558311
0,1000,32643.133244
-4,1000,32647.807431
-3,1000,32652.331985
-3,1000,32656.845387
-3,1000,32661.333978
-2,1000,32665.804181
-2,1000,32670.409386
-1,1000,32675.030018
0,1000,32679.811075
-4,1000,32684.3022
-1,1000,32688.860258
-3,1000,32693.379411
-4,1000,32697.913493
-1,1000,32702.421329
-2,1000,32707.082177
-3,1000,32711.60801
-3,1000,32716.06815
-1,1000,32720.567486
-1,1000,32725.169281
-2,1000,32729.681304
-1,1000,32734.192206
-2,1000,32738.86287
0,1000,32743.374169
2,1000,32747.872051
-1,1000,32752.636448
-2,1000,32757.183574
-4,1000,32761.734708
-2,1000,32766.433152
-2,1000,32770.96402
-4,1000,32775.828822
-1,1000,32780.339293
-1,1000,32784.856133
-2,1000,32789.436545
-1,1000,32793.967818
-2,1000,32798.635408
-1,1000,32803.382999
-2,1000,32808.011608
-3,1000,32812.570605
-3,1000,32817.089996
-3,1000,32821.676186
-2,1000,32826.930107
0,1000,32831.913981
-2,1000,32836.44301
-2,1000,32840.988777
-1,1000,32845.607337
-1,1000,32850.231202
-4,1000,32854.803129
-2,1000,32859.438101
1,1000,32863.922212
-2,1000,32868.455908
-2,1000,32873.009329
0,1000,32877.542378
-1,1000,32882.086203
-1,1000,32887.939878
-2,1000,32892.55005
-2,1000,32897.102171
-3,1000,32901.589856
-2,1000,32906.10119
-1,1000,32910.595935
-4,1000,32915.164103
-1,1000,32919.75405
0,1000,32924.255001
-2,1000,32928.802327
-1,1000,32933.417619
0,1000,32938.048149
-4,1000,32942.531213
-3,1000,32947.162508
-3,1000,32951.664548
-3,1000,32956.176403
-2,1000,32960.734635
0,1000,32965.304234
-2,1000,32969.837245
-1,1000,32974.376471
-3,1000,32978.978628
-2,1000,32983.47322
-2,1000,32987.997452
-4,1000,32992.520161
-1,1000,32997.084119
-1,1000,33001.585951
0,1000,33006.241041
-3,1000,33010.77208
-3,1000,33015.27736
-2,1000,33019.835398
-1,1000,33024.339738
-3,1000,33028.83139
-4,1000,33033.334403
-2,1000,33038.011693
-6,1000,33042.495194
-1,1000,33047.038243
-3,1000,33051.556252
0,1000,33056.168923
-3,1000,33060.716238
-2,1000,33065.335178
-1,1000,33069.869287
-3,1000,33074.354357
-1,1000,33078.891396
0,1000,33083.380055
-2,1000,33087.920858
-5,1000,33092.41968
-5,1000,33097.119625
-1,1000,33101.650317
-2,1000,33106.316916
-3,1000,33110.835679
-2,1000,33115.328777
-4,1000,33119.845194
-3,1000,33124.421573
-2,1000,33129.047734
-3,1000,33133.590271
-2,1000,33138.118071
-3,1000,33142.593346
-1,1000,33147.0985
-3,1000,33151.619148
-3,1000,33156.277551
-6,1000,33160.799144
-2,1000,33165.343213
0,1000,33169.858592
-1,1000,33174.374424
-1,1000,33178.882613
-1,1000,33183.413014
-1,1000,33188.225379
-1,1000,33193.470123
0,1000,33197.978374
-1,1000,33202.515347
-3,1000,33206.996752
-2,1000,33211.5203
-4,1000,33216.20888
-1,1000,33220.711612
-3,1000,33225.230718
-3,1000,33229.728267
-1,1000,33234.244946
-2,1000,33238.784902
-3,1000,33243.373508
-2,1000,33248.057344
-3,1000,33252.552669
-2,1000,33257.077362
-1,1000,33261.605052
-1,1000,33266.142448
-1,1000,33270.627886
-1,1000,33275.261071
-3,1000,33279.871724
-3,1000,33284.400142
0,1000,33288.913179
-2,1000,33293.445357
-1,1000,33297.975822
-1,1000,33302.52226
-3,1000,33307.17711
0,1000,33311.705638
-3,1000,33316.238884
-1,1000,33320.758791
-1,1000,33325.326569
0,1000,33329.852211
-2,1000,33334.451696
-2,1000,33339.074078
-2,1000,33343.584725
-2,1000,33348.061835
-4,1000,33352.596238
-3,1000,33357.101052
-2,1000,33361.633839
-2,1000,33366.272924
-2,1000,33370.779441
-1,1000,33375.35695
-3,1000,33379.863367
-3,1000,33384.353934
-2,1000,33388.843688
-1,1000,33393.363292
-5,1000,33398.060215
-2,1000,33402.544344
-3,1000,33407.372106
0,1000,33411.93018
-1,1000,33416.454438
-1,1000,33421.216465
-3,1000,33425.784352
-2,1000,33430.300688
-2,1000,33434.942631
-1,1000,33439.650868
-3,1000,33444.133184
-1,1000,33448.653205
-1,1000,33453.217392
-2,1000,33457.875178
-2,1000,33462.438297
-3,1000,33466.973765
-3,1000,33471.528352
-1,1000,33476.117356
0,1000,33480.651312
-2,1000,33485.269133
-3,1000,33489.826019
-4,1000,33494.645652
-1,1000,33499.640982
-4,1000,33504.136502
-4,1000,33508.656551
-4,1000,33513.153342
0,1000,33517.786132
-1,1000,33522.323722
-3,1000,33526.866063
-3,1000,33531.394535
-4,1000,33535.985612
-1,1000,33540.514
-2,1000,33545.110193
-1,1000,33549.676302
-3,1000,33554.217065
-2,1000,33558.751941
-2,1000,33563.260143
-3,1000,33567.780689
-1,1000,33572.298553
0,1000,33576.970998
-4,1000,33581.459207
-3,1000,33585.959942
0,1000,33590.497535
-3,1000,33595.052542
-5,1000,33599.558258
-3,1000,33604.079822
-1,1000,33608.751402
-2,1000,33613.262047
-4,1000,33617.741568
-2,1000,33622.225947
-2,1000,33626.717425
-2,1000,33631.215381
-1,1000,33635.815292
-1,1000,33640.376537
-1,1000,33644.861241
-6,1000,33649.355371
-1,1000,33653.864191
-2,1000,33658.370489
-3,1000,33662.805862
-2,1000,33667.459198
-2,1000,33671.955955
-2,1000,33676.525696
-2,1000,33681.04096
-3,1000,33685.569173
-1,1000,33690.075344
-5,1000,33694.594657
-1,1000,33699.174341
-2,1000,33703.766452
0,1000,33708.330355
-2,1000,33712.849792
0,1000,33717.451603
-3,1000,33721.960734
-3,1000,33726.674205
-2,1000,33731.150416
-2,1000,33735.669262
-1,1000,33740.252566
-1,1000,33744.764404
-3,1000,33749.256763
-1,1000,33753.731877
-3,1000,33758.41224
-2,1000,33762.893821
-2,1000,33767.376916
-3,1000,33771.888659
-1,1000,33776.404118
-5,1000,33780.886943
-1,1000,33785.489062
0,1000,33790.04989
-2,1000,33794.518949
0,1000,33799.418606
-1,1000,33804.377211
-2,1000,33808.927178
-1,1000,33813.406909
-1,1000,33818.137349
-4,1000,33822.661202
-1,1000,33827.176309
-2,1000,33831.715541
-1,1000,33836.210636
-3,1000,33840.749955
-1,1000,33845.32713
-5,1000,33849.915375
-2,1000,33854.638105
-3,1000,33859.791162
-2,1000,33864.296894
-2,1000,33868.833863
-2,1000,33873.438904
-1,1000,33878.148359
-2,1000,33882.634591
-2,1000,33887.152595
-2,1000,33891.696324
-1,1000,33896.214284
-2,1000,33900.712244
-1,1000,33905.325153
-4,1000,33909.919335
-2,1000,33914.431368
-2,1000,33918.924003
0,1000,33923.462881
-3,1000,33927.953903
-2,1000,33932.449577
0,1000,33937.168146
-3,1000,33941.677664
-3,1000,33946.165447
-1,1000,33950.709205
-2,1000,33955.263391
-2,1000,33959.787693
-3,1000,33964.361715
-4,1000,33968.993819
-2,1000,33973.507675
-2,1000,33978.022706
-2,1000,33982.544551
-3,1000,33987.069352
-1,1000,33991.601087
-2,1000,33996.259128
-2,1000,34000.820567
-2,1000,34005.672877
-2,1000,34010.238563
-1,1000,34014.809108
-3,1000,34019.418567
-4,1000,34024.043443
0,1000,34029.24728
-1,1000,34033.848116
-1,1000,34038.413239
-2,1000,34042.966529
-3,1000,34047.463789
-2,1000,34052.276556
-2,1000,34056.989761
-2,1000,34061.514101
-1,1000,34066.048246
0,1000,34070.566762
-3,1000,34075.100722
-2,1000,34079.649925
-2,1000,34084.192153
-2,1000,34088.864346
-3,1000,34093.440625
-2,1000,34097.978857
-4,1000,34102.542788
-4,1000,34107.840966
-4,1000,34112.344447
-2,1000,34117.030682
-4,1000,34121.587392
-3,1000,34126.106952
-1,1000,34130.620621
-1,1000,34135.27348
-3,1000,34139.772932
-2,1000,34144.315053
0,1000,34148.937532
-1,1000,34153.449971
-3,1000,34158.040648
-2,1000,34162.59174
-2,1000,34167.107133
0,1000,34171.618449
-1,1000,34176.288224
-2,1000,34180.819347
0,1000,34185.324705
-1,1000,34189.846173
-2,1000,34194.376518
-1,1000,34198.90041
-1,1000,34203.426873
-1,1000,34208.12026
-2,1000,34212.625032
-3,1000,34217.16354
-2,1000,34221.706027
-3,1000,34226.22718
-3,1000,34230.881083
-2,1000,34235.455369
-1,1000,34240.024622
-1,1000,34244.536314
-3,1000,34249.049376
-4,1000,34253.578513
-2,1000,34258.087404
-2,1000,34262.615593
-2,1000,34267.274581
-3,1000,34271.779741
-5,1000,34276.274415
-2,1000,34280.806223
-1,1000,34285.35666
-1,1000,34289.882452
-1,1000,34294.420302
-4,1000,34299.021774
0,1000,34303.708077
-3,1000,34308.260145
-4,1000,34312.864498
-4,1000,34317.354956
-1,1000,34321.898604
-3,1000,34326.565749
-3,1000,34331.101393
-2,1000,34335.626376
-1,1000,34340.235161
-1,1000,34344.812012
-4,1000,34349.481978
-3,1000,34354.014644
-2,1000,34358.69638
-1,1000,34363.231032
-1,1000,34367.777468
-4,1000,34372.321952
0,1000,34376.834505
-1,1000,34381.459964
-4,1000,34386.103331
-1,1000,34390.624683
-3,1000,34395.120703
-2,1000,34399.610929
-1,1000,34404.178871
-4,1000,34408.962505
-2,1000,34414.000878
-4,1000,34418.65788
-1,1000,34423.185453
-3,1000,34427.711556
-2,1000,34432.236222
-1,1000,34436.714922
-2,1000,34441.221202
-3,1000,34445.841043
0,1000,34450.418172
0,1000,34454.943201
-4,1000,34459.460067
-1,1000,34463.980904
-2,1000,34468.477705
-2,1000,34473.002763
-4,1000,34477.748705
0,1000,34482.212977
-4,1000,34486.737046
-4,1000,34491.304524
-4,1000,34495.77693
-3,1000,34500.311518
-1,1000,34504.911092
-2,1000,34509.554111
-1,1000,34514.069562
-1,1000,34518.61431
-1,1000,34523.108865
-2,1000,34527.627652
-3,1000,34532.121496
-2,1000,34536.798924
-3,1000,34541.30645
-1,1000,34545.872463
-4,1000,34550.388702
-2,1000,34554.967768
-4,1000,34559.47634
-1,1000,34564.092993
0,1000,34568.776934
-4,1000,34573.357333
-2,1000,34577.874248
0,1000,34582.586628
-3,1000,34587.107514
-3,1000,34591.612138
0,1000,34596.264389
-3,1000,34600.797462
-1,1000,34605.635847
-1,1000,34610.294003
-3,1000,34614.833434
-3,1000,34619.404646
-3,1000,34624.011777
-1,1000,34628.678692
-3,1000,34634.774565
-5,1000,34639.983691
-3,1000,34645.05912
-2,1000,34650.309101
-1,1000,34655.761681
-1,1000,34661.040725
-4,1000,34666.288657
-2,1000,34671.51651
-3,1000,34676.741251
-2,1000,34682.084163
-2,1000,34687.100764
-1,1000,34691.609656
-3,1000,34696.124439
-2,1000,34700.654179
-1,1000,34705.288525
-2,1000,34709.801233
-2,1000,34714.932808
-1,1000,34720.091593
-5,1000,34724.65988
-3,1000,34729.164785
-3,1000,34733.775826
-4,1000,34738.289581
-1,1000,34742.795944
-3,1000,34747.408573
-2,1000,34751.96039
-3,1000,34756.471776
-2,1000,34760.998141
-1,1000,34765.475781
-2,1000,34770.006207
-2,1000,34774.517944
-3,1000,34779.160735
-3,1000,34783.695826
-2,1000,34788.210153
-4,1000,34792.693155
1,1000,34797.27149
-4,1000,34801.75013
-3,1000,34806.383573
-1,1000,34810.975667
-2,1000,34815.495392
0,1000,34820.043718
-2,1000,34824.536749
-5,1000,34829.024441
-3,1000,34833.525568
-1,1000,34838.269365
-4,1000,34842.738009
-1,1000,34847.303245
-1,1000,34851.831686
-3,1000,34856.381748
-4,1000,34860.906468
-2,1000,34865.49878
-3,1000,34870.028872
-3,1000,34874.543667
0,1000,34879.063068
-5,1000,34883.569924
-2,1000,34888.06973
-2,1000,34892.588164
-1,1000,34897.216084
-3,1000,34901.712207
-1,1000,34906.41511
-2,1000,34910.920813
-3,1000,34915.44787
-2,1000,34919.981228
-2,1000,34924.613832
0,1000,34929.194202
-2,1000,34933.683577
-5,1000,34938.158981
0,1000,34942.6601
-3,1000,34947.181021
-4,1000,34951.660537
-3,1000,34956.326743
-3,1000,34960.867833
-2,1000,34965.363994
-2,1000,34969.881031
0,1000,34974.422472
-4,1000,34978.916672
-3,1000,34983.354103
-2,1000,34988.001133
-2,1000,34992.500873
-2,1000,34996.970522
-3,1000,35001.455773
-2,1000,35005.926801
-1,1000,35010.500392
-1,1000,35015.164738
-1,1000,35020.315052
-1,1000,35025.019927
0,1000,35029.536847
-4,1000,35034.007632
-4,1000,35038.483656
-3,1000,35043.011198
-3,1000,35047.691744
-3,1000,35052.175446
-1,1000,35056.768008
-1,1000,35061.28527
-5,1000,35065.798249
0,1000,35070.311535
-2,1000,35074.939331
-4,1000,35079.520676
-2,1000,35084.038798
-3,1000,35088.515671
-1,1000,35093.062711
-3,1000,35097.556536
-4,1000,35102.011411
-3,1000,35106.696871
-2,1000,35111.308986
0,1000,35115.805061
-2,1000,35120.315899
-2,1000,35124.820379
-3,1000,35129.331386
-1,1000,35133.896267
-5,1000,35138.57828
-4,1000,35143.089257
-2,1000,35147.595758
-1,1000,35152.13705
-3,1000,35156.765974
-2,1000,35161.310108
-3,1000,35165.969744
-2,1000,35170.52994
-1,1000,35176.189611
-3,1000,35180.980943
-1,1000,35185.648384
-1,1000,35190.343275
-1,1000,35195.308966
-2,1000,35200.264196
-2,1000,35205.493318
-2,1000,35210.781822
0,1000,35216.079987
-1,1000,35221.667608
-3,1000,35227.804698
-2,1000,35233.494136
-2,1000,35240.358876
-5,1000,35247.23356
-4,1000,35253.607209
-3,1000,35258.56606
-1,1000,35263.068627
-3,1000,35267.605769
-2,1000,35272.23389
-1,1000,35276.754279
-2,1000,35281.264658
-1,1000,35285.946888
-1,1000,35290.568284
-1,1000,35295.150797
-2,1000,35299.703722
-1,1000,35304.212032
-1,1000,35308.78069
-2,1000,35313.368116
-2,1000,35318.015967
1,1000,35322.769986
-5,1000,35328.003748
-2,1000,35332.60963
-3,1000,35337.12533
-4,1000,35341.643022
-5,1000,35346.300566
-2,1000,35350.846125
-4,1000,35355.334778
-2,1000,35359.825604
-1,1000,35364.320763
-4,1000,35368.903608
0,1000,35373.481027
-5,1000,35378.109704
-3,1000,35382.632662
-3,1000,35387.154485
-1,1000,35391.672783
-2,1000,35396.236271
-2,1000,35400.721868
-4,1000,35405.324962
-1,1000,35409.979367
-3,1000,35414.468606
-3,1000,35418.967232
-2,1000,35423.457083
-2,1000,35427.971174
-3,1000,35432.471619
-2,1000,35437.113397
-5,1000,35441.590374
-3,1000,35446.102966
-3,1000,35450.609489
-2,1000,35455.166205
-2,1000,35459.673226
-3,1000,35464.159518
-3,1000,35468.775319
-4,1000,35473.265836
-4,1000,35477.774186
-4,1000,35482.29687
-3,1000,35486.805646
0,1000,35491.336884
-1,1000,35495.972288
-2,1000,35500.481125
-3,1000,35505.140349
-2,1000,35509.659944
-3,1000,35514.354865
-1,1000,35518.961176
-2,1000,35523.48388
-1,1000,35528.169816
0,1000,35532.686651
-2,1000,35537.225422
-1,1000,35541.776334
-2,1000,35546.311152
0,1000,35550.864348
-2,1000,35555.533634
0,1000,35560.120846
-1,1000,35564.650189
-2,1000,35569.195914
-3,1000,35573.711428
-3,1000,35578.239491
-2,1000,35582.733153
-1,1000,35587.386919
-2,1000,35591.892733
-3,1000,35596.429098
-4,1000,35600.914714
-4,1000,35605.415723
-3,1000,35609.913951
-5,1000,35614.432687
-2,1000,35619.063744
-3,1000,35623.593748
-2,1000,35628.288803
-1,1000,35633.462851
-1,1000,35637.985904
-2,1000,35642.503682
-1,1000,35647.356333
-1,1000,35651.863797
-1,1000,35656.390669
-2,1000,35660.928332
-3,1000,35665.440051
-3,1000,35669.941731
-2,1000,35674.554836
-2,1000,35679.206564
-2,1000,35683.765037
-4,1000,35688.260981
-2,1000,35692.780519
-2,1000,35697.277149
-2,1000,35701.795698
-5,1000,35706.472179
-6,1000,35710.905053
-2,1000,35715.406353
-2,1000,35719.896063
-1,1000,35724.416446
-2,1000,35728.972621
-1,1000,35733.531388
-2,1000,35738.178053
-2,1000,35742.713944
-2,1000,35747.241193
0,1000,35751.754862
-3,1000,35756.327529
-1,1000,35760.832384
-5,1000,35765.395074
-3,1000,35769.951808
-1,1000,35774.471173
-3,1000,35778.964098
0,1000,35783.463914
-2,1000,35787.94444
-3,1000,35792.443292
-2,1000,35797.111053
-2,1000,35801.570762
0,1000,35806.407027
-3,1000,35810.934164
-5,1000,35815.438
-1,1000,35819.987019
-1,1000,35824.750344
-2,1000,35829.346673
0,1000,35833.931505
-1,1000,35838.560225
-2,1000,35843.106852
-3,1000,35847.633095
-3,1000,35852.116962
-4,1000,35856.912499
-2,1000,35861.430336
-4,1000,35865.94082
-1,1000,35870.494701
-2,1000,35875.063188
-3,1000,35879.543998
-3,1000,35884.091888
0,1000,35888.734313
-1,1000,35893.415792
-2,1000,35897.93415
-3,1000,35902.464961
-2,1000,35907.012338
-3,1000,35911.509452
-4,1000,35916.164627
-2,1000,35920.643056
-3,1000,35925.135008
-4,1000,35929.674748
-3,1000,35934.668472
-2,1000,35939.49399
-2,1000,35944.015198
-4,1000,35948.629941
-3,1000,35953.116262
-2,1000,35957.680766
-2,1000,35962.167658
-4,1000,35966.648707
-1,1000,35971.146425
-4,1000,35975.804863
-3,1000,35980.384436
-1,1000,35985.013459
0,1000,35989.538076
-2,1000,35994.064
-2,1000,35998.556939
-2,1000,36003.103745
-2,1000,36007.766101
-1,1000,36012.249455
-5,1000,36016.745103
-2,1000,36021.258894
-3,1000,36025.745289
-2,1000,36030.260252
-3,1000,36034.846494
-1,1000,36039.467027
0,1000,36043.946409
-1,1000,36048.440833
-2,1000,36052.917709
-1,1000,36057.41059
-6,1000,36061.936036
-4,1000,36066.569103
0,1000,36071.1074
-3,1000,36075.62151
-1,1000,36080.13384
-1,1000,36084.629875
-2,1000,36089.117306
-3,1000,36093.668855
-2,1000,36098.416992
-3,1000,36102.968696
-3,1000,36107.5421
-1,1000,36112.150132
-3,1000,36116.695919
-3,1000,36121.243343
-4,1000,36125.90279
-1,1000,36130.417118
-3,1000,36134.885894
-1,1000,36139.570479
-2,1000,36144.057831
0,1000,36148.708405
-5,1000,36153.183558
-2,1000,36157.827758
-1,1000,36162.297259
-3,1000,36167.182219
-5,1000,36171.764241
-2,1000,36176.274247
-3,1000,36180.810892
-2,1000,36186.014018
-2,1000,36190.750596
0,1000,36195.312067
-2,1000,36199.837331
-1,1000,36204.358269
-3,1000,36208.893588
-1,1000,36213.57525
-2,1000,36218.250971
0,1000,36222.836226
-2,1000,36227.355923
-2,1000,36231.901212
-3,1000,36236.416947
-4,1000,36241.679734
-3,1000,36246.40724
-4,1000,36251.005082
-5,1000,36255.681686
-2,1000,36260.314515
0,1000,36264.942316
-4,1000,36269.790665
-4,1000,36274.881342
-2,1000,36280.126337
-1,1000,36284.962697
-3,1000,36289.761079
-5,1000,36294.660866
-3,1000,36299.336805
0,1000,36304.20746
-2,1000,36309.134106
-2,1000,36313.828451
-5,1000,36318.537191
-1,1000,36323.255588
-1,1000,36327.998384
-3,1000,36332.656964
-1,1000,36337.599437
-2,1000,36342.315118
-3,1000,36347.011633
-2,1000,36351.750719
-2,1000,36356.672205
-3,1000,36361.712185
-5,1000,36366.846528
-1,1000,36372.073397
-2,1000,36379.131941
-4,1000,36384.715039
-4,1000,36389.884561
-3,1000,36394.804403
-4,1000,36399.705936
-1,1000,36404.574504
-2,1000,36409.99751
-2,1000,36415.502954
-1,1000,36420.901252
-2,1000,36429.259121
0,1000,36439.667182
-2,1000,36444.439302
-3,1000,36448.945378
-3,1000,36453.550102
-2,1000,36458.215294
-1,1000,36462.721182
-2,1000,36467.246319
-3,1000,36471.824644
-3,1000,36476.368459
-5,1000,36480.885393
-2,1000,36485.471097
-2,1000,36490.029138
-3,1000,36494.499111
-1,1000,36498.986605
-3,1000,36503.480055
-2,1000,36508.017335
-2,1000,36512.515236
-2,1000,36517.202356
-2,1000,36521.713583
-2,1000,36526.221657
-2,1000,36530.710471
-2,1000,36535.232987
-3,1000,36539.735867
-4,1000,36545.055348
-2,1000,36550.098206
-4,1000,36554.586206
-4,1000,36559.104335
-3,1000,36563.603298
-4,1000,36568.107281
-4,1000,36572.622118
-1,1000,36577.274276
-3,1000,36581.773048
-3,1000,36586.265396
0,1000,36590.764195
-1,1000,36595.273212
-2,1000,36599.777951
-2,1000,36604.322765
-4,1000,36608.940371
-3,1000,36613.453357
-1,1000,36617.948091
-3,1000,36622.423011
-3,1000,36626.888468
-2,1000,36631.375985
-4,1000,36636.019912
-1,1000,36640.537946
-2,1000,36645.09845
0,1000,36649.640313
-4,1000,36654.129347
-5,1000,36658.635553
-3,1000,36663.142731
-2,1000,36667.756736
-2,1000,36672.235117
1,1000,36676.729904
0,1000,36681.18928
-1,1000,36685.73711
-3,1000,36690.241844
-1,1000,36694.849597
-2,1000,36699.424264
-2,1000,36704.148642
-3,1000,36708.735356
-3,1000,36713.29345
-4,1000,36717.818184
-4,1000,36722.501503
-2,1000,36727.175773
0,1000,36731.703474
-2,1000,36736.207343
-3,1000,36740.675491
0,1000,36745.203682
0,1000,36749.75111
-6,1000,36754.285887
-2,1000,36758.913553
-2,1000,36763.54503
-1,1000,36768.092957
-4,1000,36772.594477
-2,1000,36777.101528
-4,1000,36781.601101
-3,1000,36786.289787
-3,1000,36790.821261
-2,1000,36795.369634
-1,1000,36799.85539
-1,1000,36804.379848
-2,1000,36808.863512
0,1000,36813.390077
0,1000,36818.10543
-2,1000,36822.614453
-2,1000,36827.117604
0,1000,36831.712443
-3,1000,36836.1932
-2,1000,36840.690429
-2,1000,36845.271747
0,1000,36850.457246
0,1000,36855.283093
-3,1000,36859.919326
-2,1000,36864.442148
-3,1000,36868.917028
-1,1000,36873.454332
-3,1000,36878.127091
-2,1000,36882.627036
-3,1000,36887.133416
-2,1000,36891.767432
-2,1000,36896.223268
-3,1000,36900.733543
-3,1000,36905.431379
-2,1000,36909.989232
-2,1000,36914.479427
-2,1000,36918.974368
-3,1000,36923.475417
-3,1000,36928.038204
-4,1000,36932.543307
-2,1000,36937.258125
-4,1000,36941.72847
-2,1000,36946.22124
0,1000,36950.78113
-2,1000,36955.289625
-2,1000,36959.844498
-2,1000,36964.339445
-3,1000,36968.956074
-2,1000,36973.443575
-4,1000,36977.982475
-2,1000,36982.474329
-4,1000,36987.033129
-2,1000,36991.552468
-2,1000,36996.259799
-3,1000,37000.810643
-4,1000,37005.442175
-3,1000,37009.933438
-3,1000,37014.495051
-2,1000,37019.008284
-4,1000,37023.562492
-5,1000,37028.216761
-2,1000,37032.738194
-2,1000,37037.39033
-1,1000,37041.907246
-3,1000,37046.412248
-1,1000,37050.918174
-1,1000,37055.542174
-2,1000,37060.136106
-2,1000,37064.684253
-3,1000,37069.209292
-3,1000,37073.735448
-2,1000,37078.223322
-3,1000,37082.878694
-5,1000,37087.5334
-1,1000,37092.080964
-1,1000,37096.602234
-1,1000,37101.094365
-4,1000,37105.610141
-3,1000,37110.089343
-4,1000,37114.653423
-3,1000,37119.24521
-2,1000,37123.739217
-1,1000,37128.287133
-4,1000,37132.78851
-3,1000,37137.447558
-2,1000,37141.93144
-1,1000,37146.597403
-1,1000,37151.16678
0,1000,37156.503113
-2,1000,37161.107462
-2,1000,37165.599185
-2,1000,37170.13639
-3,1000,37174.664368
-3,1000,37179.24507
0,1000,37183.759929
0,1000,37188.315044
-2,1000,37192.891099
-2,1000,37197.407509
-3,1000,37201.910469
-1,1000,37206.557062
0,1000,37211.119509
-2,1000,37215.62371
-4,1000,37220.150078
-2,1000,37224.680361
-3,1000,37229.183979
-2,1000,37233.725837
-1,1000,37238.476334
-2,1000,37242.941857
-2,1000,37247.467017
-2,1000,37251.996014
-1,1000,37256.503441
-3,1000,37260.984671
-1,1000,37265.621669
-2,1000,37270.161773
-3,1000,37274.688372
-1,1000,37279.211646
-2,1000,37283.753467
-3,1000,37288.221217
-6,1000,37292.692462
-1,1000,37297.406466
-2,1000,37301.980072
-5,1000,37306.747169
-3,1000,37311.303943
-2,1000,37315.801821
-5,1000,37320.403848
-2,1000,37325.60426
-4,1000,37330.30942
-2,1000,37334.839591
-3,1000,37339.338507
-4,1000,37343.850775
-4,1000,37348.609629
-1,1000,37353.098718
-2,1000,37357.822499
